,id,text,label
5479,40506,"The Court of First Instance (whose judgment was upheld by the Court of Appeal) found that the Defendants contravened s.300 by practising fraud and deception in transactions involving securities, and made disgorgement orders against them.",3
5480,40507,"(a) First, that the words “a person shall not directly or indirectly, in a transaction involving securities” must be read to require that “person” – i.e. the defendant – to be a party to the “transaction” referred to.",1
5481,40508,"(b) Secondly, that, since the only transactions that the Defendants (meaning Patsy and, through her as their agent, Eric, Betty and Stella) entered into were the contracts to purchase the Hsinchu Bank shares and then to sell them to SCB in accepting SCB’s Tender Offer, the relevant transactions in the present case were those share dealing transactions, i.e. the purchase and then the sale of the shares, taken as separate transactions.",1
5482,40509,"(c) Thirdly, that the fraud or deception also had to be “in the transaction”, meaning, they had to be practised by the defendant on the counterparty to the relevant transaction. There transactions did not involve any fraud or deception practised on their counterparties.",1
5483,40510,"The Defendants argued that the fraud or deception must be practiced on a counterparty to the transaction before it can be regarded as being “in a transaction”. The deception practised against SCB was not employed or engaged in the transaction involving the purchase of Hsinchu Bank shares over the Taiwan Stock Exchange. The analogy was that if a person steals money to buy shares on an exchange, the fraud constituted by the theft is not a fraud in the securities transaction.",2
5484,40511,"The CFA opined that s.300 of the SFO did not require the Defendants to be party to the transactions or that fraud must be practised on the counterparty, so long as their fraudulent or deceptive scheme is employed in connection with or in relation to the transaction. In any event, the CFA agreed with the Courts below that fraud was practiced on SCB both in respect of the misuse of the inside information and the tender of the shares to SCB.",3
5485,40512,"Mr. Justice Spigelman NPJ also reviewed the legislative history of the Ordinance and found that reference to a counterparty (“transaction with any other person” in the predecessor provision) was removed when s.300 became law. The Defendants’ arguments were writing back into the section the words which the legislature removed, which is not permissible.",0
5486,40513,"The Defendants argued that the purchase of the shares was a transaction and their sale when the tender was accepted was a separate transaction, and that it would strain the natural meaning of the word to cover preparatory steps antecedent to the dealing in securities such as the use or disclosure of the inside information, or the deposit of money into the trading account that was used to purchase the shares in question.",1
5487,40514,The CFA held that it is artificial to split the purchase and sale into two or more separate transactions. The word must be given a meaning that is required by the context of the section and such as would achieve its purpose. The word “transaction” has a wide meaning. The CFA referred to HKSAR v Yeung Ka Sing Carson (2016) 19 HKCFAR 279 in which the CFA said at paragraph 137 that “[i]n making a judgment as to whether acts are so connected that they can fairly be regarded as forming part of the same transaction or criminal enterprise it is necessary to keep in mind the purpose for which the question is asked.”,1
5488,40515,Mr. Justice Ribeiro PJ opined that the Defendants’ scheme fell comfortably within s.300. The relevant “transaction involving securities” encompassed the misuse and disclosure of inside information regarding SCB’s takeover; misuse of that information by purchasing the Hsinchu Bank shares with a view to selling them to SCB at a higher tender price; their acceptance of SCB’s offer and their realisation of larger profits derived from their misuse of the inside information. These dealings formed a part of the overall transaction.,1
5489,40516,"Mr. Justice Spigelman NPJ opined that “transaction” is not a word that can be confined to a single arrangement and it may and frequently does include a series of occurrences extending over a length of time. His Lordship said that conduct can involve “securities” and have occurred “in a transaction” if the events said to constitute the transaction consist of a series of inter-related, but discrete steps.",1
5490,40517,"The CFA held that “securities” under s.300 is not confined to shares listed in Hong Kong. It would be in line with the purpose of the Ordinance and Hong Kong’s position as an international financial centre that s.300 should cover insider dealing in shares listed in Taiwan, if substantial activities constituting the crime occurred within Hong Kong. However, to avoid s.300 also applying to the insider dealing of Hong Kong listed shares, the CFA said that s.300 excludes such insider dealing, which will be dealt with by the usual insider dealing provisions.",1
5491,40518,"The CFA’s judgment is to be welcomed. The CFA said that it would be in keeping with the purpose of the SFO and Hong Kong’s position as an international financial centre that provided substantial activities constituting the crime occurred in Hong Kong, s.300 should cover the insider dealing in shares listed overseas. It now confirms that notwithstanding that the shares are not Hong Kong listed, insider dealing of overseas listed securities is caught by s.300 of the SFO. Parties in Hong Kong who have inside information of overseas listed securities should be careful when dealing with the overseas listed securities and they should not think they are beyond the regulatory and enforcement reach of the law.",1
